2004,-6.473,-6.158,-6.994,-5.181,-6.932,-7.924,-6.615,-6.149,-4.589,-5.287,-4.546,-5.926
2005,-6.262,-3.945,-4.117,-4.734,-4.861,-5.927,-6.527,-5.324,-5.022,-4.796,-4.996,-6.045
2006,-7.983,-7.114,-5.947,-4.677,-5.206,-7.437,-7.767,-5.602,-4.643,-5.634,-5.676,-8.06
2007,-6.936,-7.328,-7.094,-5.003,-6.135,-7.587,-6.74,-5.463,-5.359,-5.547,-6.504,-7.174
2008,-7.198,-7.055,-5.602,-6.099,-6.084,-8.014,-6.597,-4.723,-3.788,-5.097,-4.585,-5.952
2009,-8.957,-7.999,-4.361,-6.096,-6.418,-6.698,-7.949,-6.064,-4.981,-6.549,-6.571,-6.051
2010,-6.238,-3.677,-5.36,-3.318,-6.086,-6.486,-6.377,-4.294,-2.897,-4.434,-4.464,-4.462
2011,-7.199,-7.99,-5.258,-5.289,-4.472,-6.679,-6.683,-4.591,-4.961,-5.265,-5.767,-7.132
2012,-7.479,-7.891,-6.583,-5.191,-6.623,-7.296,-6.827,-4.967,-4.157,-3.95,-5.09,-6.134
2013,-7.768,-6.573,-4.636,-6.074,-6.41,-8.254,-7.162,-5.796,-4.806,-6.847,-6.216,-8.434
2014,-8.523,-9.155,-6.286,-6.172,-6.489,-8.146,-7.428,-6.231,-5.78,-5.058,-7.363,-5.828
2015,-7.981,-6.162,-6.862,-6.69,-7.396,-8.476,-7.874,-5.872,-4.503,-5.209,-7.435,-8.244
