1992,-0.156,-0.25,-0.238,0.174,0.476,1.029,0.261,0.198,0.724,0.704,0.725,-0.063
1993,0.12,-0.364,-0.447,0.119,0.497,0.672,0.143,0.191,0.572,0.564,0.329,0.083
1994,-0.404,-0.286,-0.541,-0.476,0.245,0.201,0.093,-0.071,0.329,0.808,0.845,0.724
1995,0.185,-0.035,-0.312,-0.243,-0.016,0.573,0.202,0.657,0.692,1.352,0.79,0.439
1996,-0.117,-0.552,-0.499,-0.497,0.078,0.16,0.09,0.002,0.495,0.808,0.857,0.126
1997,-0.476,-0.046,-0.739,-0.28,0.016,0.217,0.171,0.098,0.511,0.774,0.639,0.127
1998,0.149,0.932,0.084,-0.048,0.323,0.03,-0.283,-0.113,0.425,0.875,0.148,-0.132
1999,-0.96,-0.593,-0.815,-0.172,0.026,0.161,-0.242,-0.082,0.364,0.622,0.7,-0.274
2000,-1.161,-0.935,-0.481,-0.692,-0.2,0.027,-0.237,0.136,0.525,0.474,0.183,0.051
2001,-0.458,-0.855,-0.186,-0.606,0.264,-0.113,-0.18,0.172,0.336,0.815,0.38,0.394
2002,-0.931,-0.556,-0.783,-0.847,0.204,0.513,0.008,0.116,1.056,0.611,0.3,0
2003,-0.469,-0.785,-0.173,-0.197,0.076,0.2,-0.033,0.031,0.504,0.676,0.546,0.112
2004,-1.085,-0.931,-0.749,-0.391,0.263,0.365,-0.043,0.163,0.911,0.914,0.456,-0.295
2005,-0.642,-0.759,-0.274,0.138,0.51,1.036,0.644,0.414,0.594,1.429,0.666,-0.551
2006,-0.847,-1.02,-0.488,-0.257,0.203,0.793,0.069,0.191,0.405,0.689,0.668,0.005
2007,-0.356,-0.522,-0.304,-0.333,0.545,0.239,-0.342,0.051,0.425,1.246,0.474,-0.144
2008,-0.778,-0.856,-0.957,-0.318,-0.079,0.185,-0.122,0.068,0.725,0.622,0.497,-0.645
2009,-0.577,-1.429,-0.996,-0.678,-0.054,0.44,-0.086,-0.141,0.419,0.517,0.834,0.025
2010,0.038,0.45,0.443,-0.155,0.001,0.181,0.005,0.102,0.49,0.398,0.376,-0.438
2011,-0.92,-1.047,-0.96,-0.603,0.21,0.603,0.164,0.126,0.303,0.501,0.422,-0.038
2012,-0.784,-0.965,-0.491,0.059,0.605,0.422,-0.245,0.135,0.159,1.01,0.048,-0.024
2013,-0.623,-0.644,-0.302,-0.372,-0.249,0.132,-0.128,-0.176,0.53,0.506,0.4,-0.375
2014,-0.539,-0.486,-0.591,-0.182,-0.361,0.201,-0.048,0.015,0.361,0.571,0.158,0.328
2015,-0.473,-0.671,-0.99,0.037,0.024,0.281,-0.129,-0.143,0.395,0.815,0.866,0.623
